276,3,Wofford,Idaho,09/19/15,05:00:00 PM,,No,,,,,,
277,3,Utah State,Washington,09/19/15,05:00:00 PM,,No,,,,,,
278,3,Mississippi Valley State,Alcorn State,09/19/15,05:00:00 PM,,No,,,,,,
279,3,Jackson State,Southern,09/19/15,06:00:00 PM,,No,,,,,,
280,3,Princeton,Lafayette,09/19/15,06:00:00 PM,,No,,,,,,
281,3,Western Illinois,Coastal Carolina,09/19/15,06:00:00 PM,,No,,,,,,
282,3,Virginia Union,Gardner-Webb,09/19/15,06:00:00 PM,,No,,,,,,
283,3,Monmouth,Wagner,09/19/15,06:00:00 PM,,No,,,,,,
284,3,North Carolina A&T;,Elon,09/19/15,06:00:00 PM,,No,,,,,,
285,3,VMI,Richmond,09/19/15,06:00:00 PM,,No,,,,,,
286,3,Holy Cross,Towson,09/19/15,06:00:00 PM,,No,,,,,,
287,3,Sacred Heart,Marist,09/19/15,06:00:00 PM,,No,,,,,,
288,3,South Carolina,Georgia,09/19/15,06:00:00 PM,,No,,,,,,
289,3,The Citadel,Georgia Southern,09/19/15,06:00:00 PM,,No,,,,,,
290,3,Furman,UCF,09/19/15,06:00:00 PM,,No,,,,,,
291,3,North Carolina Central,Florida Intl,09/19/15,06:00:00 PM,,No,,,,,,
292,3,Charlotte,Middle Tennessee,09/19/15,07:00:00 PM,,No,,,,,,
293,3,Southern Mississippi,Texas State,09/19/15,07:00:00 PM,,No,,,,,,
294,3,Murray State,Western Michigan,09/19/15,07:00:00 PM,,No,,,,,,
295,3,Missouri State,Arkansas State,09/19/15,07:00:00 PM,,No,,,,,,
296,3,Texas Tech,Arkansas,09/19/15,07:00:00 PM,,No,,,,,,
297,3,Western Carolina,Tennessee,09/19/15,07:00:00 PM,,No,,,,,,
298,3,NC State,Old Dominion,09/19/15,07:00:00 PM,,No,,,,,,
299,3,Colorado,Colorado State,09/19/15,07:00:00 PM,,No,,,,,,
300,3,Bowie State,Central Connecticut,09/19/15,07:00:00 PM,,No,,,,,,
301,3,Lamar,Sam Houston State,09/19/15,07:00:00 PM,,No,,,,,,
